id_cliente;cod_articulo_magic
0030|1792589;800071
0030|1792343;522512
0030|1792467;522442
0030|1791787;522353
0030|1798437;522576
0030|1821979;599590
0030|1792597;522723
0030|1792468;599831
0030|1791642;599587
0030|1791643;599876
0030|1792654;599587
0030|1820384;522632
0030|1792452;599832
0030|1791411;523594
0030|1791415;522722
0030|1791788;77400
0030|1792655;599212
0030|1792567;800070
0030|1813152;599832
0030|1791639;516209
0030|1791444;500354
0030|1792220;522354
0030|1821977;522795
0030|1822019;522353
0030|1821981;523125
0030|1813849;523437
0030|1821978;523595
0030|1791783;599590
0030|1792217;523596
0030|1792565;599565
0030|1792563;500354
0030|1813847;517140
0030|1791641;523538
0030|1792395;522723
0030|1820385;77412
0030|1792345;522576
0030|1792219;523125
0030|1792341;509826
0030|1821482;599832
0030|1821980;515614
0030|1791412;522576
0030|1792595;522442
0030|1792453;516209
0030|1791784;598801
0030|1822020;599218
0030|1791413;515614
0030|1820104;523595
0030|1792589;522355
0030|1792343;599837
0030|1792467;800058
0030|1791787;517140
0030|1798437;522353
0030|1821979;515614
0030|1792597;522722
0030|1792468;599832
0030|1791642;599837
0030|1791643;522353
0030|1792654;509826
0030|1820384;522633
0030|1792452;599831
0030|1791411;77412
0030|1791415;523594
0030|1791788;522354
0030|1792655;523594
0030|1792567;523125
0030|1813152;599218
0030|1791639;515614
0030|1791444;515614
0030|1792220;800058
0030|1821977;522354
0030|1822019;77412
0030|1821981;76643
0030|1813849;800071
0030|1821978;523596
0030|1791783;523438
0030|1792217;523538
0030|1792565;599876
0030|1792563;599212
0030|1813847;523437
0030|1791641;500354
0030|1792395;522633
0030|1820385;522442
0030|1792345;599876
0030|1792219;522795
0030|1792341;800058
0030|1821482;523437
0030|1821980;523125
0030|1791412;599831
0030|1792595;517297
0030|1792453;599565
0030|1791784;500354
0030|1822020;76643
0030|1791413;77412
0030|1820104;523596
0030|1792589;599831
0030|1792343;522576
0030|1792467;522354
0030|1791787;517146
0030|1798437;523437
0030|1821979;522354
0030|1792597;523125
0030|1792468;509826
0030|1791642;522722
0030|1791643;517146
0030|1792654;599565
0030|1820384;522723
0030|1792452;622631
0030|1791411;599218
0030|1791415;523595
0030|1791788;599590
0030|1792655;523519
0030|1792567;523463
0030|1813152;517262
0030|1791639;599212
0030|1791444;523125
0030|1792220;800070
0030|1821977;523519
0030|1822019;522576
0030|1821981;500171
0030|1813849;800058
0030|1821978;800058
0030|1791783;522713
0030|1792217;500264
0030|1792565;523438
0030|1792563;800054
0030|1813847;800070
0030|1791641;77400
0030|1792395;523519
0030|1820385;517297
0030|1792345;522354
0030|1792219;522634
0030|1792341;500354
0030|1821482;500171
0030|1821980;599831
0030|1791412;599832
0030|1792595;77400
0030|1792453;523594
0030|1791784;523438
0030|1822020;500171
0030|1791413;523594
0030|1820104;523439
0030|1792589;599832
0030|1792343;77412
0030|1792467;77412
0030|1791787;522442
0030|1798437;77412
0030|1821979;516209
0030|1792597;598801
0030|1792468;522576
0030|1791642;522723
0030|1791643;522442
0030|1792654;598801
0030|1820384;522722
0030|1792452;800071
0030|1791411;522795
0030|1791415;523596
0030|1791788;800058
0030|1792655;517146
0030|1792567;522722
0030|1813152;522634
0030|1791639;622631
0030|1791444;516209
0030|1792220;598801
0030|1821977;522442
0030|1822019;598901
0030|1821981;599587
0030|1813849;599565
0030|1821978;598901
0030|1791783;515614
0030|1792217;598901
0030|1792565;523594
0030|1792563;800058
0030|1813847;523594
0030|1791641;800070
0030|1792395;598901
0030|1820385;77400
0030|1792345;523437
0030|1792219;599832
0030|1792341;599218
0030|1821482;76643
0030|1821980;599832
0030|1791412;516209
0030|1792595;523125
0030|1792453;76643
0030|1791784;516209
0030|1822020;523463
0030|1791413;599212
0030|1820104;523278
0030|1792589;523437
0030|1792343;599212
0030|1792467;800054
0030|1791787;523463
0030|1798437;522355
0030|1821979;522512
0030|1792597;622631
0030|1792468;522355
0030|1791642;500171
0030|1791643;500354
0030|1792654;599218
0030|1820384;523463
0030|1792452;523439
0030|1791411;599837
0030|1791415;800058
0030|1791788;599832
0030|1792655;500354
0030|1792567;522723
0030|1813152;522713
0030|1791639;523125
0030|1791444;522353
0030|1792220;599876
0030|1821977;77412
0030|1822019;500354
0030|1821981;517263
0030|1813849;516209
0030|1821978;523519
0030|1791783;599831
0030|1792217;522633
0030|1792565;523125
0030|1792563;517263
0030|1813847;800071
0030|1791641;522354
0030|1792395;500171
0030|1820385;523125
0030|1792345;523438
0030|1792219;599831
0030|1792341;599228
0030|1821482;599876
0030|1821980;500264
0030|1791412;500264
0030|1792595;523437
0030|1792453;500171
0030|1791784;599565
0030|1822020;523538
0030|1791413;522722
0030|1820104;599565
0030|1792589;522576
0030|1792343;522795
0030|1792467;517297
0030|1791787;522512
0030|1798437;599876
0030|1821979;599831
0030|1792597;599218
0030|1792468;523595
0030|1791642;76643
0030|1791643;500264
0030|1792654;500354
0030|1820384;509826
0030|1792452;523125
0030|1791411;522722
0030|1791415;599212
0030|1791788;599831
0030|1792655;522352
0030|1792567;522354
0030|1813152;800071
0030|1791639;523463
0030|1791444;599587
0030|1792220;522442
0030|1821977;500171
0030|1822019;522723
0030|1821981;598801
0030|1813849;522352
0030|1821978;522633
0030|1791783;599832
0030|1792217;599590
0030|1792565;523439
0030|1792563;800070
0030|1813847;522856
0030|1791641;522353
0030|1792395;76643
0030|1820385;523437
0030|1792345;522353
0030|1792219;599876
0030|1792341;599587
0030|1821482;800070
0030|1821980;599218
0030|1791412;523595
0030|1792595;509826
0030|1792453;517297
0030|1791784;522576
0030|1822020;522352
0030|1791413;522723
0030|1820104;516209
0030|1792589;599590
0030|1792343;522353
0030|1792467;522713
0030|1791787;523438
0030|1798437;800070
0030|1821979;599832
0030|1792597;515614
0030|1792468;523596
0030|1791642;800058
0030|1791643;522355
0030|1792654;77412
0030|1820384;522576
0030|1792452;522354
0030|1791411;522723
0030|1791415;599831
0030|1791788;522634
0030|1792655;599832
0030|1792567;800058
0030|1813152;517140
0030|1791639;522354
0030|1791444;599832
0030|1792220;523594
0030|1821977;76643
0030|1822019;522722
0030|1821981;523437
0030|1813849;800070
0030|1821978;522353
0030|1791783;77412
0030|1792217;522723
0030|1792565;522722
0030|1792563;509826
0030|1813847;599590
0030|1791641;800071
0030|1792395;516209
0030|1820385;509826
0030|1792345;523519
0030|1792219;599837
0030|1792341;599832
0030|1821482;522353
0030|1821980;523594
0030|1791412;523596
0030|1792595;515614
0030|1792453;800054
0030|1791784;77400
0030|1822020;523519
0030|1791413;800058
0030|1820104;523538
0030|1792589;522856
0030|1792343;522713
0030|1792467;599590
0030|1791787;76643
0030|1798437;522442
0030|1821979;523439
0030|1792597;522354
0030|1792468;523463
0030|1791642;599876
0030|1791643;522352
0030|1792654;523438
0030|1820384;800054
0030|1792452;523463
0030|1791411;599212
0030|1791415;599832
0030|1791788;800070
0030|1792655;599831
0030|1792567;517146
0030|1813152;517263
0030|1791639;800058
0030|1791444;599831
0030|1792220;516209
0030|1821977;517297
0030|1822019;800071
0030|1821981;522576
0030|1813849;523463
0030|1821978;523125
0030|1791783;800058
0030|1792217;522722
0030|1792565;522723
0030|1792563;599218
0030|1813847;598801
0030|1791641;522512
0030|1792395;522576
0030|1820385;515614
0030|1792345;522856
0030|1792219;522355
0030|1792341;599831
0030|1821482;599590
0030|1821980;622631
0030|1791412;523437
0030|1792595;522634
0030|1792453;77400
0030|1791784;599837
0030|1822020;523125
0030|1791413;523538
0030|1820104;522632
0030|1792589;800070
0030|1792343;517263
0030|1792467;523594
0030|1791787;500171
0030|1798437;523594
0030|1821979;500264
0030|1792597;599565
0030|1792468;800071
0030|1791642;516209
0030|1791643;523595
0030|1792654;599832
0030|1820384;800070
0030|1792452;522723
0030|1791411;622631
0030|1791415;522634
0030|1791788;523463
0030|1792655;522722
0030|1792567;523538
0030|1813152;523437
0030|1791639;800071
0030|1791444;800058
0030|1792220;523438
0030|1821977;523439
0030|1822019;800054
0030|1821981;599876
0030|1813849;522576
0030|1821978;523463
0030|1791783;599565
0030|1792217;800058
0030|1792565;523595
0030|1792563;598801
0030|1813847;500354
0030|1791641;599218
0030|1792395;522632
0030|1820385;522634
0030|1792345;599837
0030|1792219;77412
0030|1792341;517297
0030|1821482;522354
0030|1821980;523439
0030|1791412;500171
0030|1792595;516209
0030|1792453;509826
0030|1791784;500264
0030|1822020;509826
0030|1791413;523125
0030|1820104;515614
0030|1792589;77412
0030|1792343;76643
0030|1792467;598901
0030|1791787;517297
0030|1798437;599590
0030|1821979;599587
0030|1792597;516209
0030|1792468;522634
0030|1791642;800054
0030|1791643;523596
0030|1792654;599831
0030|1820384;523125
0030|1792452;522722
0030|1791411;523437
0030|1791415;500264
0030|1791788;522576
0030|1792655;522723
0030|1792567;622631
0030|1813152;523595
0030|1791639;599831
0030|1791444;523595
0030|1792220;522576
0030|1821977;523437
0030|1822019;523437
0030|1821981;599218
0030|1813849;522795
0030|1821978;522722
0030|1791783;522352
0030|1792217;599228
0030|1792565;523596
0030|1792563;77412
0030|1813847;500171
0030|1791641;523463
0030|1792395;523437
0030|1820385;516209
0030|1792345;598901
0030|1792219;500171
0030|1792341;500171
0030|1821482;522722
0030|1821980;599837
0030|1791412;76643
0030|1792595;599876
0030|1792453;522633
0030|1791784;599876
0030|1822020;800054
0030|1791413;599832
0030|1820104;522722
0030|1792589;599587
0030|1792343;500171
0030|1792467;522576
0030|1791787;522723
0030|1798437;800054
0030|1821979;523594
0030|1792597;522353
0030|1792468;522352
0030|1791642;522352
0030|1791643;800071
0030|1792654;500171
0030|1820384;523519
0030|1792452;523438
0030|1791411;599876
0030|1791415;523463
0030|1791788;522713
0030|1792655;800058
0030|1792567;517297
0030|1813152;523596
0030|1791639;599832
0030|1791444;523596
0030|1792220;523538
0030|1821977;599832
0030|1822019;522795
0030|1821981;523438
0030|1813849;509826
0030|1821978;522723
0030|1791783;800054
0030|1792217;800071
0030|1792565;522354
0030|1792563;500171
0030|1813847;76643
0030|1791641;500171
0030|1792395;523594
0030|1820385;599876
0030|1792345;500171
0030|1792219;76643
0030|1792341;76643
0030|1821482;522723
0030|1821980;522632
0030|1791412;800070
0030|1792595;522795
0030|1792453;522634
0030|1791784;800058
0030|1822020;800070
0030|1791413;599831
0030|1820104;522723
0030|1792589;523594
0030|1792343;522723
0030|1792467;522353
0030|1791787;522722
0030|1798437;523438
0030|1821979;522634
0030|1792597;523437
0030|1792468;77412
0030|1791642;599590
0030|1791643;76643
0030|1792654;76643
0030|1820384;523437
0030|1792452;522634
0030|1791411;522442
0030|1791415;522713
0030|1791788;800071
0030|1792655;523125
0030|1792567;599831
0030|1813152;517146
0030|1791639;599218
0030|1791444;599228
0030|1792220;599590
0030|1821977;599831
0030|1822019;800058
0030|1821981;500264
0030|1813849;522632
0030|1821978;599228
0030|1791783;522722
0030|1792217;622631
0030|1792565;516209
0030|1792563;76643
0030|1813847;500264
0030|1791641;76643
0030|1792395;500264
0030|1820385;522795
0030|1792345;76643
0030|1792219;500264
0030|1792341;599590
0030|1821482;800054
0030|1821980;517297
0030|1791412;522713
0030|1792595;522352
0030|1792453;517140
0030|1791784;599832
0030|1822020;800058
0030|1791413;523463
0030|1820104;598801
0030|1792589;76643
0030|1792343;522722
0030|1792467;500171
0030|1791787;77400
0030|1798437;509826
0030|1821979;523437
0030|1792597;522442
0030|1792468;500264
0030|1791642;515614
0030|1791643;500171
0030|1792654;599212
0030|1820384;77400
0030|1792452;598901
0030|1791411;800060
0030|1791415;500354
0030|1791788;523125
0030|1792655;523538
0030|1792567;599832
0030|1813152;517297
0030|1791639;522856
0030|1791444;522723
0030|1792220;77400
0030|1821977;523594
0030|1822019;522355
0030|1821981;523278
0030|1813849;523595
0030|1821978;599590
0030|1791783;522723
0030|1792217;523463
0030|1792565;599831
0030|1792563;800071
0030|1813847;599218
0030|1791641;598901
0030|1792395;599565
0030|1820385;522352
0030|1792345;522722
0030|1792219;622631
0030|1792341;523125
0030|1821482;523595
0030|1821980;522723
0030|1791412;522634
0030|1792595;599565
0030|1792453;523595
0030|1791784;599831
0030|1822020;522632
0030|1791413;598901
0030|1820104;800058
0030|1792589;500171
0030|1792343;517262
0030|1792467;76643
0030|1791787;522576
0030|1798437;522723
0030|1821979;77400
0030|1792597;522634
0030|1792468;516209
0030|1791642;523594
0030|1791643;800054
0030|1792654;800054
0030|1820384;522634
0030|1792452;523519
0030|1791411;522352
0030|1791415;523519
0030|1791788;500264
0030|1792655;598901
0030|1792567;523437
0030|1813152;523463
0030|1791639;522723
0030|1791444;522722
0030|1792220;622631
0030|1821977;500264
0030|1822019;500171
0030|1821981;77412
0030|1813849;523596
0030|1821978;500354
0030|1791783;500171
0030|1792217;522634
0030|1792565;599832
0030|1792563;599832
0030|1813847;517297
0030|1791641;522355
0030|1792395;77412
0030|1820385;599565
0030|1792345;522723
0030|1792219;800058
0030|1792341;77400
0030|1821482;523596
0030|1821980;522722
0030|1791412;77412
0030|1792595;522512
0030|1792453;523596
0030|1791784;522354
0030|1822020;77412
0030|1791413;523437
0030|1820104;599876
0030|1792589;522354
0030|1792343;800060
0030|1792467;500354
0030|1791787;599837
0030|1798437;522722
0030|1821979;522576
0030|1792597;522632
0030|1792468;517297
0030|1791642;77412
0030|1791643;599212
0030|1792654;523437
0030|1820384;76643
0030|1792452;522352
0030|1791411;522576
0030|1791415;800071
0030|1791788;599218
0030|1792655;523437
0030|1792567;599587
0030|1813152;522512
0030|1791639;522722
0030|1791444;522442
0030|1792220;500354
0030|1821977;522355
0030|1822019;76643
0030|1821981;800060
0030|1813849;77400
0030|1821978;599218
0030|1791783;76643
0030|1792217;517297
0030|1792565;522442
0030|1792563;599831
0030|1813847;517146
0030|1791641;523594
0030|1792395;77400
0030|1820385;522512
0030|1792345;522633
0030|1792219;500354
0030|1792341;522576
0030|1821482;800060
0030|1821980;522634
0030|1791412;523594
0030|1792595;523438
0030|1792453;523463
0030|1791784;523538
0030|1822020;523437
0030|1791413;522352
0030|1820104;522634
0030|1792589;523538
0030|1792343;598801
0030|1792467;522723
0030|1791787;599876
0030|1798437;800058
0030|1821979;523125
0030|1792597;599876
0030|1792468;522713
0030|1791642;523437
0030|1791643;517263
0030|1792654;800058
0030|1820384;500171
0030|1792452;523437
0030|1791411;523438
0030|1791415;800070
0030|1791788;517297
0030|1792655;523463
0030|1792567;500264
0030|1813152;522352
0030|1791639;523538
0030|1791444;517297
0030|1792220;599565
0030|1821977;522856
0030|1822019;517297
0030|1821981;517297
0030|1813849;622631
0030|1821978;522634
0030|1791783;522355
0030|1792217;522354
0030|1792565;517297
0030|1792563;523437
0030|1813847;515614
0030|1791641;522634
0030|1792395;500354
0030|1820385;523438
0030|1792345;517146
0030|1792219;522352
0030|1792341;800070
0030|1821482;800058
0030|1821980;516209
0030|1791412;523125
0030|1792595;522353
0030|1792453;800071
0030|1791784;522723
0030|1822020;523438
0030|1791413;800070
0030|1820104;522795
0030|1792589;800058
0030|1792343;517297
0030|1792467;522722
0030|1791787;522633
0030|1798437;522354
0030|1821979;800070
0030|1792597;598901
0030|1792468;517140
0030|1791642;500264
0030|1791643;522634
0030|1792654;522576
0030|1820384;517146
0030|1792452;523538
0030|1791411;599831
0030|1791415;523125
0030|1791788;76643
0030|1792655;599218
0030|1792567;598901
0030|1813152;516209
0030|1791639;800054
0030|1791444;500264
0030|1792220;599831
0030|1821977;522634
0030|1822019;77400
0030|1821981;523594
0030|1813849;598801
0030|1821978;522795
0030|1791783;517297
0030|1792217;509826
0030|1792565;622631
0030|1792563;522576
0030|1813847;522576
0030|1791641;522576
0030|1792395;509826
0030|1820385;522353
0030|1792345;523538
0030|1792219;522354
0030|1792341;800071
0030|1821482;599587
0030|1821980;522442
0030|1791412;800071
0030|1792595;523439
0030|1792453;599228
0030|1791784;522722
0030|1822020;522723
0030|1791413;509826
0030|1820104;622631
0030|1792589;522722
0030|1792343;599565
0030|1792467;523437
0030|1791787;522634
0030|1798437;598901
0030|1821979;598801
0030|1792597;523439
0030|1792468;523125
0030|1791642;523438
0030|1791643;523125
0030|1792654;522723
0030|1820384;598901
0030|1792452;500264
0030|1791411;599832
0030|1791415;77412
0030|1791788;500171
0030|1792655;523438
0030|1792567;522512
0030|1813152;500264
0030|1791639;522355
0030|1791444;522634
0030|1792220;599832
0030|1821977;599212
0030|1822019;598801
0030|1821981;515614
0030|1813849;522354
0030|1821978;522354
0030|1791783;522795
0030|1792217;522576
0030|1792565;523538
0030|1792563;516209
0030|1813847;599832
0030|1791641;523596
0030|1792395;523125
0030|1820385;523439
0030|1792345;522634
0030|1792219;522723
0030|1792341;517146
0030|1821482;523594
0030|1821980;599565
0030|1791412;523463
0030|1792595;598901
0030|1792453;800060
0030|1791784;622631
0030|1822020;522722
0030|1791413;599218
0030|1820104;522354
0030|1792589;522723
0030|1792343;77400
0030|1792467;599876
0030|1791787;523595
0030|1798437;599587
0030|1821979;523438
0030|1792597;522795
0030|1792468;800070
0030|1791642;599831
0030|1791643;523463
0030|1792654;522722
0030|1820384;522713
0030|1792452;522355
0030|1791411;522354
0030|1791415;500171
0030|1791788;523437
0030|1792655;509826
0030|1792567;77400
0030|1813152;800070
0030|1791639;500264
0030|1791444;599590
0030|1792220;522722
0030|1821977;523595
0030|1822019;516209
0030|1821981;599831
0030|1813849;523125
0030|1821978;622631
0030|1791783;523437
0030|1792217;522353
0030|1792565;599218
0030|1792563;515614
0030|1813847;599831
0030|1791641;523595
0030|1792395;800070
0030|1820385;598901
0030|1792345;523594
0030|1792219;522722
0030|1792341;523463
0030|1821482;509826
0030|1821980;523438
0030|1791412;517297
0030|1792595;598801
0030|1792453;77412
0030|1791784;599587
0030|1822020;500354
0030|1791413;800071
0030|1820104;522353
0030|1792589;523595
0030|1792343;800054
0030|1792467;523438
0030|1791787;523596
0030|1798437;523538
0030|1821979;523595
0030|1792597;523438
0030|1792468;515614
0030|1791642;599832
0030|1791643;77412
0030|1792654;598901
0030|1820384;800071
0030|1792452;522795
0030|1791411;800058
0030|1791415;76643
0030|1791788;517146
0030|1792655;800070
0030|1792567;599218
0030|1813152;523125
0030|1791639;76643
0030|1791444;522354
0030|1792220;522723
0030|1821977;523596
0030|1822019;522352
0030|1821981;599832
0030|1813849;598901
0030|1821978;500264
0030|1791783;599218
0030|1792217;800070
0030|1792565;522634
0030|1792563;517146
0030|1813847;77400
0030|1791641;522856
0030|1792395;517146
0030|1820385;598801
0030|1792345;523595
0030|1792219;523538
0030|1792341;517140
0030|1821482;522576
0030|1821980;599876
0030|1791412;517263
0030|1792595;522632
0030|1792453;523125
0030|1791784;522442
0030|1822020;800071
0030|1791413;500264
0030|1820104;522442
0030|1792589;523596
0030|1792343;500354
0030|1792467;522512
0030|1791787;523594
0030|1798437;523595
0030|1821979;523596
0030|1792597;522352
0030|1792468;522856
0030|1791642;599218
0030|1791643;522713
0030|1792654;599590
0030|1820384;77412
0030|1792452;500354
0030|1791411;599587
0030|1791415;522856
0030|1791788;522355
0030|1792655;800071
0030|1792567;599590
0030|1813152;515614
0030|1791639;500171
0030|1791444;523538
0030|1792220;500264
0030|1821977;599218
0030|1822019;599565
0030|1821981;599565
0030|1813849;522634
0030|1821978;523538
0030|1791783;599212
0030|1792217;523125
0030|1792565;500264
0030|1792563;599565
0030|1813847;516209
0030|1791641;523437
0030|1792395;523463
0030|1820385;522632
0030|1792345;523596
0030|1792219;800054
0030|1792341;500264
0030|1821482;77412
0030|1821980;523278
0030|1791412;517146
0030|1792595;523278
0030|1792453;800070
0030|1791784;599590
0030|1822020;598901
0030|1791413;523438
0030|1820104;522352
0030|1792589;800054
0030|1792343;598901
0030|1792467;599837
0030|1791787;500354
0030|1798437;523596
0030|1821979;509826
0030|1792597;523278
0030|1792468;599111
0030|1791642;599212
0030|1791643;523519
0030|1792654;77400
0030|1820384;522353
0030|1792452;599218
0030|1791411;599590
0030|1791415;800054
0030|1791788;522856
0030|1792655;500264
0030|1792567;522576
0030|1813152;599111
0030|1791639;500354
0030|1791444;622631
0030|1792220;599587
0030|1821977;522713
0030|1822019;515614
0030|1821981;516209
0030|1813849;522353
0030|1821978;522355
0030|1791783;500354
0030|1792217;77400
0030|1792565;500354
0030|1792563;77400
0030|1813847;599565
0030|1791641;517146
0030|1792395;800071
0030|1820385;523278
0030|1792345;500354
0030|1792219;522442
0030|1792341;522856
0030|1821482;77400
0030|1821980;500354
0030|1661423;599212
0030|1596924;517262
0030|1799912;517262
0030|1601043;517262
0030|1602462;522512
0030|1513791;522577
0030|1824401;517262
0030|1792694;517262
0030|1751692;598801
0030|1515420;522713
0030|1602016;517262
0030|1579748;517140
0030|1601636;599837
0030|1601217;517262
0030|1597575;517262
0030|1625931;517263
0030|1602558;517262
0030|1605206;517262
0030|1832052;599111
0030|1598052;517262
0030|1743486;517262
0030|1579742;517140
0030|1592510;517262
0030|1639327;523439
0030|1799911;522856
0030|1598256;517140
0030|1631459;522856
0030|1599961;522512
0030|1600037;599837
0030|1601177;517262
0030|1597819;517263
0030|1596923;517262
0030|1744046;517262
0030|1630080;517140
0030|1625435;517262
0030|1603418;517262
0030|1792717;522713
0030|1602250;517262
0030|1753250;517262
0030|1593030;517140
0030|1828657;517297
0030|1600225;517262
0030|1625930;517262
0030|1527760;517262
0030|1744045;522352
0030|1579743;522795
0030|1594128;517262
0030|1592160;523439
0030|1744044;522352
0030|1598520;522632
0030|1819683;516209
0030|1598206;517262
0030|1667300;598801
0030|1625928;517263
0030|1603879;598801
0030|1595836;522512
0030|1604961;800060
0030|1603412;598901
0030|1662170;599111
0030|1604029;517262
0030|1751857;522353
0030|1838246;517262
0030|1661423;517262
0030|1596924;599111
0030|1799912;517140
0030|1601043;522512
0030|1602462;522713
0030|1513791;517146
0030|1824401;599111
0030|1792694;599111
0030|1751692;516209
0030|1515420;599228
0030|1602016;599111
0030|1579748;522713
0030|1601636;599876
0030|1601217;599111
0030|1597575;522355
0030|1625931;599212
0030|1602558;517140
0030|1605206;522355
0030|1832052;517262
0030|1598052;517140
0030|1743486;598901
0030|1579742;522856
0030|1592510;517140
0030|1639327;522442
0030|1799911;599212
0030|1598256;517262
0030|1631459;800060
0030|1599961;522713
0030|1600037;509826
0030|1601177;599111
0030|1597819;599837
0030|1596923;598901
0030|1744046;599111
0030|1630080;517262
0030|1625435;517140
0030|1603418;599111
0030|1792717;522512
0030|1602250;599111
0030|1753250;517140
0030|1593030;517262
0030|1828657;522713
0030|1600225;599111
0030|1625930;599111
0030|1527760;622631
0030|1744045;599837
0030|1579743;800060
0030|1594128;517140
0030|1592160;517263
0030|1744044;522353
0030|1598520;522355
0030|1819683;598901
0030|1598206;517140
0030|1667300;522352
0030|1625928;522713
0030|1603879;522577
0030|1595836;522713
0030|1604961;522512
0030|1603412;517262
0030|1662170;517262
0030|1604029;599212
0030|1751857;517140
0030|1838246;517140
0030|1661423;517146
0030|1596924;599212
0030|1799912;599111
0030|1601043;517140
0030|1602462;517262
0030|1513791;599212
0030|1824401;517140
0030|1792694;517140
0030|1751692;599837
0030|1515420;517297
0030|1602016;599837
0030|1579748;517262
0030|1601636;598901
0030|1601217;517140
0030|1597575;598901
0030|1625931;517262
0030|1602558;599111
0030|1605206;598901
0030|1832052;517140
0030|1598052;599111
0030|1743486;522355
0030|1579742;517262
0030|1592510;522512
0030|1639327;523278
0030|1799911;599837
0030|1598256;522355
0030|1631459;522632
0030|1599961;517140
0030|1600037;599111
0030|1601177;517140
0030|1597819;522713
0030|1596923;517140
0030|1744046;517140
0030|1630080;599587
0030|1625435;517263
0030|1603418;517140
0030|1792717;517262
0030|1602250;517140
0030|1753250;599111
0030|1593030;516209
0030|1828657;800070
0030|1600225;517140
0030|1625930;517140
0030|1527760;523538
0030|1744045;598801
0030|1579743;517263
0030|1594128;599111
0030|1592160;598901
0030|1744044;800070
0030|1598520;523538
0030|1819683;599587
0030|1598206;599111
0030|1667300;599837
0030|1625928;522512
0030|1603879;599837
0030|1595836;599111
0030|1604961;517140
0030|1603412;517140
0030|1662170;517263
0030|1604029;517263
0030|1751857;523278
0030|1838246;522512
0030|1661423;517140
0030|1596924;517263
0030|1799912;522856
0030|1601043;598901
0030|1602462;517140
0030|1513791;522795
0030|1824401;599212
0030|1792694;522512
0030|1751692;515614
0030|1515420;522512
0030|1602016;598901
0030|1579748;599228
0030|1601636;522355
0030|1601217;522856
0030|1597575;522512
0030|1625931;522512
0030|1602558;522512
0030|1605206;517140
0030|1832052;522632
0030|1598052;598901
0030|1743486;517140
0030|1579742;599212
0030|1592510;599111
0030|1639327;515614
0030|1799911;800058
0030|1598256;522512
0030|1631459;599587
0030|1599961;516209
0030|1600037;598801
0030|1601177;599837
0030|1597819;522856
0030|1596923;599111
0030|1744046;522856
0030|1630080;599590
0030|1625435;598801
0030|1603418;599212
0030|1792717;517140
0030|1602250;599212
0030|1753250;598801
0030|1593030;522856
0030|1828657;523463
0030|1600225;522512
0030|1625930;522856
0030|1527760;522355
0030|1744045;522353
0030|1579743;800058
0030|1594128;598901
0030|1592160;598801
0030|1744044;800060
0030|1598520;517140
0030|1819683;522512
0030|1598206;522512
0030|1667300;516209
0030|1625928;517297
0030|1603879;523519
0030|1595836;517297
0030|1604961;517262
0030|1603412;522512
0030|1662170;599212
0030|1604029;598901
0030|1751857;599228
0030|1838246;599111
0030|1661423;517263
0030|1596924;517140
0030|1799912;599218
0030|1601043;522713
0030|1602462;599228
0030|1513791;599837
0030|1824401;517263
0030|1792694;522713
0030|1751692;599111
0030|1515420;517263
0030|1602016;599212
0030|1579748;599111
0030|1601636;522795
0030|1601217;522512
0030|1597575;522352
0030|1625931;522713
0030|1602558;522713
0030|1605206;522795
0030|1832052;523538
0030|1598052;522512
0030|1743486;599111
0030|1579742;599587
0030|1592510;522713
0030|1639327;523437
0030|1799911;523278
0030|1598256;599111
0030|1631459;522713
0030|1599961;517297
0030|1600037;517263
0030|1601177;522512
0030|1597819;517140
0030|1596923;523439
0030|1744046;522353
0030|1630080;522856
0030|1625435;517146
0030|1603418;598901
0030|1792717;599212
0030|1602250;517263
0030|1753250;599837
0030|1593030;598801
0030|1828657;598901
0030|1600225;522353
0030|1625930;522512
0030|1527760;522633
0030|1744045;599111
0030|1579743;599111
0030|1594128;522512
0030|1592160;522355
0030|1744044;522795
0030|1598520;522633
0030|1819683;515614
0030|1598206;598901
0030|1667300;522795
0030|1625928;517262
0030|1603879;522442
0030|1595836;517262
0030|1604961;599228
0030|1603412;522355
0030|1662170;599218
0030|1604029;517140
0030|1751857;599837
0030|1838246;598901
0030|1661423;599587
0030|1596924;517146
0030|1799912;599212
0030|1601043;522355
0030|1602462;517297
0030|1513791;598801
0030|1824401;599837
0030|1792694;517297
0030|1751692;517262
0030|1515420;599212
0030|1602016;517140
0030|1579748;522512
0030|1601636;800058
0030|1601217;598901
0030|1597575;599837
0030|1625931;599837
0030|1602558;522856
0030|1605206;522512
0030|1832052;522353
0030|1598052;522856
0030|1743486;522795
0030|1579742;522713
0030|1592510;599228
0030|1639327;523595
0030|1799911;517262
0030|1598256;522795
0030|1631459;599590
0030|1599961;599228
0030|1600037;522352
0030|1601177;598801
0030|1597819;599212
0030|1596923;523437
0030|1744046;800054
0030|1630080;599228
0030|1625435;522856
0030|1603418;517263
0030|1792717;599228
0030|1602250;517146
0030|1753250;516209
0030|1593030;599587
0030|1828657;523439
0030|1600225;522856
0030|1625930;598901
0030|1527760;517140
0030|1744045;523278
0030|1579743;522353
0030|1594128;522856
0030|1592160;599837
0030|1744044;599837
0030|1598520;517262
0030|1819683;598801
0030|1598206;522713
0030|1667300;599111
0030|1625928;599212
0030|1603879;523439
0030|1595836;599228
0030|1604961;522795
0030|1603412;599111
0030|1662170;517146
0030|1604029;599218
0030|1751857;522713
