id_cliente;cod_articulo_magic
MX|0030|1602638;598901
MX|0030|1602671;517262
MX|0030|1602671;508594
MX|0030|1602671;517140
MX|0030|1602671;598901
MX|0030|1602671;522512
MX|0030|1602671;524123
MX|0030|1602671;524101
MX|0030|1602671;800058
MX|0030|1602671;524120
MX|0030|1602696;517262
MX|0030|1602747;508594
MX|0030|1602747;800054
MX|0030|1602747;517262
MX|0030|1602747;517140
MX|0030|1602945;599228
MX|0030|1602945;523738
MX|0030|1602945;522713
MX|0030|1602945;517140
MX|0030|1602945;517146
MX|0030|1602945;517262
MX|0030|1602945;524213
MX|0030|1602945;800054
MX|0030|1602945;508594
MX|0030|1602945;524101
MX|0030|1602945;800058
MX|0030|1602945;524120
MX|0030|1602945;508593
MX|0030|1602945;599212
MX|0030|1602945;624296
MX|0030|1602945;598901
MX|0030|1602945;522512
MX|0030|1602945;517297
MX|0030|1602945;524122
MX|0030|1602945;76643
MX|0030|1602945;524123
MX|0030|1602945;524125
MX|0030|1602945;524124
MX|0030|1603049;508594
MX|0030|1603049;598901
MX|0030|1603049;599228
MX|0030|1603049;517262
MX|0030|1603049;517140
MX|0030|1603049;523738
MX|0030|1603526;500354
MX|0030|1603526;517262
MX|0030|1603526;523738
MX|0030|1603526;524123
MX|0030|1603898;522713
MX|0030|1603898;517262
MX|0030|1603898;599587
MX|0030|1603898;599590
MX|0030|1603898;517140
MX|0030|1603898;599228
MX|0030|1603898;523738
MX|0030|1603898;524017
MX|0030|1603898;522512
MX|0030|1603898;524122
MX|0030|1603898;508593
MX|0030|1603898;599212
MX|0030|1603898;524120
MX|0030|1603898;524123
MX|0030|1603898;517297
MX|0030|1604066;598901
MX|0030|1604066;508594
MX|0030|1604066;523439
MX|0030|1604066;524123
MX|0030|1604066;524101
MX|0030|1604066;524104
MX|0030|1604066;524105
MX|0030|1604092;524123
MX|0030|1604092;598901
MX|0030|1604092;524122
MX|0030|1604092;524120
MX|0030|1604092;508594
MX|0030|1604092;523439
MX|0030|1604277;517262
MX|0030|1604277;517140
MX|0030|1604277;508594
MX|0030|1604277;500354
MX|0030|1604277;522713
MX|0030|1604277;599228
MX|0030|1604277;599590
MX|0030|1604277;599587
MX|0030|1604277;524017
MX|0030|1604277;517146
MX|0030|1604277;523439
MX|0030|1604277;524213
MX|0030|1604277;524123
MX|0030|1604277;599212
MX|0030|1604277;524101
MX|0030|1604277;800058
MX|0030|1604277;524120
MX|0030|1604277;524122
MX|0030|1604277;522512
MX|0030|1604277;76643
MX|0030|1604277;624296
MX|0030|1604277;517297
MX|0030|1604277;508593
MX|0030|1604277;524124
MX|0030|1604277;598901
MX|0030|1604277;524125
MX|0030|1604277;624146
MX|0030|1604467;522512
MX|0030|1604467;522713
MX|0030|1604467;599228
MX|0030|1604467;524120
MX|0030|1604467;508594
MX|0030|1604467;517297
MX|0030|1604467;517262
